25.34572655,6.48845437
29.51681762,5.093450136
25.82482948,6.916052805
31.97206183,4.245226673
23.65582869,3.007070366
21.70042431,5.473101852
20.95938303,3.658981657
28.38169304,2.723424907
22.25627215,4.383822245
23.64309103,2.148268808
38.08965798,5.474154112
29.21864197,6.705426356
33.92109346,6.867611797
30.23817913,5.971903138
28.45511749,2.844053307
28.9334353,4.019102011
22.88721419,2.954411102
20.06530818,4.177833884
30.66775147,3.865406948
24.79430349,6.119352131
17.86634742,5.405862924
25.93947836,0.600791749
25.59421713,7.063192354
27.07322309,5.463704137
20.85299134,1.138311386
24.20384376,5.272417907
27.55643044,3.224859925
28.77695664,8.07004482
30.97678946,7.638688457
23.24442798,4.217352292
24.22552848,3.217979289
21.28777866,6.598437381
24.98544638,2.705149147
23.42206222,6.9132132
30.06922936,3.47596515
20.55038996,5.380829431
19.47684063,6.872799437
29.07780633,3.0692886
18.30275456,7.1685602
17.834388,6.000702135
23.79333958,5.485516633
24.48886931,8.342612985
34.42316902,2.351259576
19.14283857,3.495443106
22.23352929,4.642598252
25.88254648,3.749944247
23.32441636,5.348816845
28.58816837,2.062631548
19.71804227,2.768959601
29.02574021,6.083764765
27.06638947,6.387143581
22.2345695,3.128553198
19.9875746,2.914704197
23.78715712,4.777038864
31.84972368,7.973551094
25.0186782,3.112549382
26.54755543,3.485706789
25.88790798,4.10667697
24.49141883,2.434915761
28.55147048,6.79495722
29.79959991,4.946884429
27.14076718,3.702720115
31.95947157,4.221723359
25.18253823,4.408814141
16.37720667,6.454237214
20.40217019,5.183486952
23.15940712,8.421633101
27.96090258,6.007329238
19.54548842,6.229343882
21.07154762,3.92083002
27.4969222,5.837437895
23.95025887,5.904567379
32.0412105,4.929455154
30.83783443,0.937723336
19.25999707,4.445603169
23.24365945,4.213200017
27.33042898,5.974645268
20.35061916,8.838379265
31.76594259,4.332440137
23.65948258,5.112853408
23.19247253,6.480589025
30.45149408,3.765674386
25.106702,5.256633403
21.28606687,5.051087933
20.10069595,4.480844927
26.49178476,7.413971923
29.27930631,6.180691947
28.1426223,4.592446151
21.96425106,6.19377679
29.52653581,5.507794229
25.84818332,4.439478305
28.00047891,6.042328086
27.37308417,5.072237953
23.15192226,5.219361384
19.31020649,6.279645174
24.38032223,5.005435941
26.40828823,-0.865115393
24.69988302,6.250666012
28.31543649,4.519834667
16.98259634,4.143133821
17.40877869,3.843578085
20.09845207,4.561338428
25.63973383,5.251754494
29.18503102,3.362021509
30.04896359,5.678713513
16.31629966,2.487746337
19.75991538,5.026785163
24.51716598,4.489191134
23.6980404,3.559888414
27.52574929,6.701840514
32.15518782,2.70980069
18.51029062,4.75271154
21.61909475,5.875359795
25.39490114,5.82038997
22.15166367,4.309554708
22.70469735,5.689705083
24.06519309,1.169276361
19.46960393,3.69293368
32.68836033,6.311519898
23.0192209,4.579934187
13.74083305,6.008707101
20.54864579,4.213643128
23.21549566,4.53058995
15.88591722,4.828436319
23.41871037,5.919528133
22.75738187,4.475939834
27.52594921,6.072494868
17.52292615,5.816568976
21.859694,4.364594639
23.03303707,6.075528537
29.32854763,9.323959391
23.76284437,6.843354368
25.09540624,4.363158024
23.21698005,3.447176355
25.09194156,6.579827034
27.09688119,3.062189833
33.67391736,2.069098071
24.18052516,5.707374347
23.26680984,3.62184388
22.27257649,6.003200745
30.37017385,3.951917309
26.33140984,5.523736886
36.20332658,4.856299485
28.36575428,5.973284361
26.23917941,4.676597798
30.70386095,5.333358496
28.32985175,5.531648206
31.53395768,6.341970303
19.57933073,6.093955733
25.66735702,8.679516223
28.0581967,4.860864954
31.3943325,6.933781988
25.36517735,4.760609958
24.92787112,5.179479427
29.81987743,5.084184618
17.07382117,4.565165657
31.04543048,2.486071186
24.2460909,7.884087437
16.24948789,8.47080928
23.5699626,5.22424421
26.5705158,3.597291872
20.21283054,6.159393793
27.07473233,4.63151715
32.97814673,5.564078546
18.1552764,1.893653019
27.15801155,4.140636389
21.59475232,6.843165294
31.54456658,4.479867111
25.58429027,4.339460588
26.30975636,6.285919936
22.73813236,1.242630594
26.32547727,5.526098896
20.29373243,7.374563516
30.06570679,5.140078783
18.1738103,4.363671921
27.10047297,6.231730486
30.81152725,6.003241469
20.059806,4.660350983
21.85494665,5.650073082
29.72566193,5.622926133
31.1755458,5.62911733
27.92916369,5.781717634
28.80616979,3.028442967
28.26868086,4.538803176
27.12741479,6.16989282
20.8489071,2.619026294
31.55518904,5.200832678
28.07637285,2.455209257
28.97505281,4.844979652
23.44607519,6.054602117
26.53971826,9.962726207
17.73613957,6.653982103
24.01320705,2.178424909
32.98838932,1.938704906
19.26835268,7.223862782
32.97237135,7.71404575
23.12190716,6.481440325
21.76037303,5.293410264
21.62065021,3.740040268
23.34731519,3.802793688
19.44351426,7.250838763
30.12343197,1.965610811
26.6034286,5.909629986
27.73997089,5.970730931
21.01804014,3.978482181
23.74700673,4.640531732
32.37162482,1.546514785
25.61069452,3.624773591
24.5238028,7.529289482
25.99593138,6.278039415
22.86954282,5.119844008
22.4314334,3.558698201
28.7300121,5.328396641
25.95299306,2.0505134
21.07878967,2.360284755
32.13139849,3.651225984
28.11151981,4.395864488
24.4837888,7.602306861
28.4469873,2.71666248
30.12984497,2.625978366
28.84419452,3.255803778
33.77559827,4.535575073
31.34084883,5.504591537
26.92247486,5.894268942
21.1598987,3.759863693
25.72239922,4.14345454
28.41818129,5.358344975
26.72755645,4.750420043
23.70664692,4.853142329
21.55408502,7.926559892
24.67794161,7.987393655
26.78463272,3.99132924
29.06006854,5.454198093
20.74685234,5.403223777
31.4105479,5.524384553
33.32509487,3.518307339
23.76580413,10.35790025
31.57553392,4.096995676
26.13157374,5.243611386
21.95983099,6.887152791
30.46364735,9.13518633
28.2313544,6.142105312
25.10325916,5.93412998
22.35962876,2.682699191
27.0584671,5.603750653
23.80475396,1.422561001
23.48269253,6.088660366
24.57461908,4.479244905
23.94412596,4.447574538
23.81241846,6.584424356
28.83723778,7.052501498
23.46814465,4.298142447
23.06991664,1.643488586
29.7242598,4.027421401
17.249458,1.337863711
29.41659003,6.239488178
18.67424615,4.719607258
30.84272473,5.608821594
24.42880741,7.512742309
22.61365303,9.511320386
28.8324458,3.897397567
24.97927172,4.036752245
24.47318337,7.156360247
26.82687318,4.999866618
32.28781202,3.240413574
27.58896706,8.554997585
24.1753479,8.507374466
30.66592145,4.581658799
23.0819116,6.334460588
21.71059661,3.76840503
30.92349573,5.238300513
26.91641703,2.857410451
22.76984468,5.681048221
20.6204956,7.094781471
25.10844237,1.481243622
28.80755709,5.992935696
33.67510093,6.926357023
26.60159285,7.658210467
21.39708338,7.705198662
27.66530656,3.304235139
33.62083595,6.061581442
22.62950137,7.60584494
18.58658924,3.319583912
24.9259812,1.784845251
18.17115174,1.610238486
33.38772828,2.202723191
20.62003787,1.231399107
19.9181874,5.689743835
29.72900766,5.086672246
19.95459945,5.920373115
25.55421384,6.69271156
23.11015427,3.857127238
19.80767222,4.019732361
13.5723285,11.12015366
29.02984744,6.569662814
24.71143684,5.323934036
28.01562087,4.18519583
24.43318698,4.475743457
25.03650894,5.43777608
27.82791477,1.680091287
19.10032902,2.938693293
22.32503091,3.141818916
20.1352393,4.865221925
21.08757699,7.739735107
25.36447513,4.64060363
26.06822512,4.449671494
32.20742545,5.49087106
24.14565563,3.281214579
30.66783897,5.995689331
24.2932461,5.749672377
24.91301243,0.301325092
18.54684004,8.802462458
21.1265299,2.736743645
30.86408248,6.469914895
29.28038034,5.504946312
25.68828119,5.837977141
22.33184019,6.327003101
14.77908267,3.651578406
21.29397315,8.449368378
26.28849569,7.836245972
27.44648431,6.806841895
22.18336894,4.038104864
27.40388645,5.633583067
21.89959537,5.573154822
18.5047608,8.070701232
22.85282798,3.963327615
26.2917577,5.972705015
17.78007118,4.993080741
22.06886274,3.553082668
24.68503902,5.983654981
22.37231123,2.350476795
24.970466,7.325937252
25.59364705,4.51261562
20.68795292,7.374968158
22.48891688,6.63664144
30.01643441,4.018662076
31.16484675,6.639661103
28.16574503,6.022890901
25.5045273,1.886503222
25.0937162,2.690078564
30.40942809,5.361626403
29.42594182,5.249552039
28.30332551,4.826133887
25.83739227,4.98725932
30.19866107,5.814508642
19.24119302,4.638097432
27.90839507,4.368013495
23.54716658,2.826298029
27.26945033,6.827155117
20.32863699,2.764766858
25.92849019,6.340500355
29.69097674,7.410373465
25.06508954,6.067602892
24.35756384,4.187458017
19.49891664,8.149280274
26.27773643,3.939230811
26.24736655,5.474564895
21.50455592,3.034703907
25.99691626,2.980758135
15.51526181,5.993117834
29.39470973,1.639567545
23.89867344,3.71969912
28.23428466,5.145326608
26.67243427,4.897753086
20.8822819,2.763035407
31.65690786,3.933749331
26.48561419,5.255353833
27.13170974,0.779643895
23.93631716,1.774250964
24.41019998,7.606475862
26.28666426,2.325228122
31.18641852,6.908237493
21.51490275,2.44537002
32.01910845,5.096424697
27.35516747,1.188082012
23.54901511,7.823097011
22.33641097,7.195791825
27.66953447,7.277268171
24.32462718,4.883305276
21.49776936,5.160101768
24.64717881,3.385864124
20.46906085,2.416583923
26.85800491,7.705033832
27.8093205,6.08665249
18.21181513,4.438449068
21.44476937,8.81950711
28.18825098,6.859398386
27.69163311,6.067336067
25.64178066,6.224706723
23.98368777,2.196400334
27.87422481,2.166689578
31.41497847,5.911637655
30.09635021,3.428435242
21.03771076,5.779575232
22.08110013,4.264215755
28.52359288,3.697112383
24.8821218,4.399389283
20.98608328,8.588296823
19.38827205,9.081010101
25.23850144,3.483191197
26.41516283,5.945763233
23.24628801,5.766996645
17.62244295,6.342100876
24.14783883,4.86881957
21.49485337,5.839604745
20.15223522,2.65506773
16.86641573,6.063391218
25.46899825,4.858641205
23.28838169,2.663870421
27.72359432,4.717340423
24.62097323,5.304478178
25.58539628,6.478954538
26.02306962,5.653747629
29.19490684,3.608656067
25.69063898,4.186287358
21.49290731,6.597009949
31.85726487,5.390060759
24.52067676,3.176998145
25.10289407,3.480949334
24.95636585,4.115086717
25.70513377,3.358036499
26.42802786,4.894634673
24.23941321,6.934600111
31.35090985,9.0657823
25.82303901,4.905288404
33.36955956,4.842100061
15.8663768,5.922673019
23.92762541,8.124306402
18.10037595,2.144090029
21.68246611,6.676510254
23.81622608,7.156026888
24.16722131,7.362100375
31.82769262,4.257229043
27.44708931,3.919071797
29.87283247,-0.354130504
22.64295384,2.512129532
21.74235039,4.096320456
24.7623234,2.51145584
17.07727033,3.814035289
31.0236282,4.727315895
25.37358891,3.499640325
26.74044794,7.652420707
24.94132559,3.231341817
27.43453763,2.610246161
21.25154718,7.993864447
30.53574336,5.765348603
25.81643395,3.705076302
24.9176944,5.817568424
18.69863649,7.883066404
23.45391461,1.873357429
27.96413461,5.824895981
20.75467335,5.715065333
28.63071119,6.327749624
24.46730589,7.267280516
33.05948462,7.893791098
29.55694867,5.339871242
25.60790991,4.832030542
23.72304385,2.904273245
27.56897069,4.418388578
25.49444809,3.759205639
26.2268443,5.06449647
24.07317299,7.058811087
27.96116444,8.552358078
21.01859486,6.280608936
34.04991494,5.228898025
24.12191647,4.010208625
22.20007199,5.021201919
16.37646245,4.697449268
28.22566578,5.978746637
24.10278224,8.022389956
29.32836403,6.316674216
28.55346039,5.188890698
23.66481727,2.832000074
23.15563299,3.792603853
24.3644609,6.819211855
24.10957421,5.502483515
19.37022998,5.368648682
27.34540124,3.947185475
30.44102458,3.345309633
21.3740597,7.250521461
29.39401674,2.705257941
18.25548445,7.685053661
30.11934582,6.086216521
25.4496421,3.389433433
26.98590468,5.980660905
21.46780857,0.188766476
19.99773007,6.448595113
22.92937769,4.56033662
18.56267448,1.623811083
28.7212861,8.146111465
28.68718847,0.780678274
27.332827,4.545936124
29.28458775,1.518523493
27.31490847,4.229513883
23.21866789,3.184851705
26.57256636,6.448405288
14.42694481,2.012228584
26.29432393,5.468555812
23.876972,9.940924833
23.08984968,8.881546364
22.09079299,22.66843852
17.41700839,14.77916256
17.59979156,16.12756
16.30174332,15.99377109
19.32846929,17.1681445
13.59195199,12.08246537
19.31104531,10.56374825
14.0572988,13.18452906
19.59901298,13.39031612
20.19728331,14.83792525
21.48341148,11.71836796
17.49157675,16.38138375
17.66543545,17.87994592
15.3295104,16.07236354
18.72750028,15.40071047
11.11315222,16.71503001
20.04451087,16.275691
16.07321507,11.96218697
13.00227224,15.42757842
12.59262696,18.48658656
20.50458265,8.564201021
13.01864585,18.84826607
19.31172376,17.89752688
17.92856279,12.16016264
15.18053819,15.74008647
20.7081074,12.75245095
23.55615646,19.43638167
19.6177071,12.92962936
10.55335351,18.80933492
18.96746442,17.48495159
20.3396808,15.17849773
19.3091596,11.08097556
13.85054118,14.96613454
18.23925335,13.33583872
17.24149852,18.17200186
19.30718152,10.17906731
15.60662917,8.380535171
17.52934648,16.0324858
14.36458772,7.923002151
18.4226441,16.65106952
14.54987066,13.39906956
18.56484632,17.51301408
14.53428369,14.90968633
21.20140354,17.84017317
17.30447442,17.46483043
